season,week,celebrity_name,judge_score,fan_votes,fan_share,was_eliminated,fvli_percent,fvli_rank,n_contestants,fvli_percent_scaled
11,2,Michael Bolton,12.0,909098.8808228167,0.09090988808228184,True,9.090901119177198e-08,0.0,11,0.909090111917718
11,2,Brandy,21.0,909090.0052968508,0.09090900052968524,False,9.090909994703164e-08,226.66666666666666,11,0.9090909994703148
11,2,The Situation,18.0,909090.0729182668,0.09090900729182684,False,9.090909927081748e-08,155.83333333333331,11,0.9090909927081731
11,2,Audrina Patridge,23.0,909090.286665382,0.09090902866653837,False,9.090909713334632e-08,56.666666666666664,11,0.9090909713334615
11,2,Bristol Palin,22.0,909090.12803338,0.09090901280333817,False,9.090909871966635e-08,113.33333333333333,11,0.9090909871966617
11,3,Florence Henderson,20.0,999999.4213924007,0.0999999421392401,False,9.000000578607601e-08,240.83333333333334,10,0.9000000578607598
11,3,Kyle Massey,23.0,999999.912580506,0.09999999125805062,False,9.000000087419496e-08,155.83333333333331,10,0.9000000087419493
11,3,Jennifer Grey,24.0,999999.9847197,0.09999999847197001,False,9.000000015280301e-08,85.0,10,0.9000000015280297
11,3,Rick Fox,24.0,999999.9847197,0.09999999847197001,False,9.000000015280301e-08,85.0,10,0.9000000015280297
11,3,Kurt Warner,23.0,999999.912580506,0.09999999125805062,False,9.000000087419496e-08,155.83333333333331,10,0.9000000087419493
11,3,Margaret Cho,18.0,1000001.4994010648,0.1000001499401065,True,8.999998500598937e-08,0.0,10,0.8999998500598934
11,3,Brandy,24.0,999999.9847197,0.09999999847197001,False,9.000000015280301e-08,85.0,10,0.9000000015280297
11,3,The Situation,20.0,999999.4213924007,0.0999999421392401,False,9.000000578607601e-08,240.83333333333334,10,0.9000000578607598
11,3,Audrina Patridge,26.0,1000000.0272959556,0.10000000272959557,False,8.999999972704047e-08,28.333333333333332,10,0.8999999972704044
11,3,Bristol Palin,19.0,999999.8511980636,0.09999998511980637,False,9.000000148801938e-08,198.33333333333331,10,0.9000000148801935
11,4,Florence Henderson,17.5,1111104.678137742,0.11111046781377423,False,8.888895321862262e-08,170.0,9,0.8888895321862258
11,4,Kyle Massey,20.0,1111108.7244727411,0.11111087244727415,False,8.888891275527262e-08,113.33333333333333,9,0.8888891275527259
11,4,Jennifer Grey,28.0,1111111.0875862082,0.11111110875862086,False,8.888888912413795e-08,28.333333333333332,9,0.8888888912413792
11,4,Rick Fox,19.5,1111108.2126874935,0.1111108212687494,False,8.88889178731251e-08,141.66666666666669,9,0.8888891787312506
11,4,Kurt Warner,17.0,1111103.171610596,0.11111031716105962,False,8.888896828389406e-08,198.33333333333331,9,0.8888896828389403
11,4,Brandy,24.0,1111110.6604328577,0.11111106604328581,False,8.888889339567145e-08,56.666666666666664,9,0.8888889339567142
11,4,The Situation,14.0,1111144.0172127837,0.11111440172127841,True,8.888855982787219e-08,0.0,9,0.8888855982787215
11,4,Audrina Patridge,23.0,1111110.401888852,0.11111104018888525,False,8.88888959811115e-08,85.0,9,0.8888889598111147
11,4,Bristol Palin,16.0,1111099.045970722,0.11110990459707225,False,8.88890095402928e-08,226.66666666666666,9,0.8888900954029277
11,5,Florence Henderson,21.0,1162581.801227538,0.11625818012275384,True,8.837418198772465e-08,27.0,8,0.8837418198772463
11,5,Kyle Massey,20.0,1249997.0825571888,0.12499970825571893,False,8.750002917442814e-08,146.0,8,0.8750002917442813
11,5,Jennifer Grey,25.0,1250000.764668902,0.12500007646689024,False,8.7499992353311e-08,89.33333333333334,8,0.8749999235331098
11,5,Rick Fox,24.0,1250000.881452341,0.12500008814523417,False,8.749999118547661e-08,46.83333333333333,8,0.8749999118547659
11,5,Kurt Warner,24.0,1250000.881452341,0.12500008814523417,False,8.749999118547661e-08,46.83333333333333,8,0.8749999118547659
11,5,Brandy,27.0,1250000.5933965284,0.12500005933965289,False,8.749999406603474e-08,117.66666666666667,8,0.8749999406603473
11,5,Audrina Patridge,23.0,1250001.0251922202,0.12500010251922206,False,8.749998974807783e-08,4.333333333333334,8,0.8749998974807781
11,5,Bristol Palin,18.0,1337416.9700529382,0.13374169700529387,False,8.662583029947065e-08,0.0,8,0.8662583029947063
11,6,Kyle Massey,29.999899999999997,1428564.1790578682,0.14285641790578693,False,8.571435820942136e-08,29.333333333333332,7,0.857143582094213
11,6,Jennifer Grey,29.0,1428572.4688619503,0.14285724688619514,False,8.571427531138055e-08,1.0,7,0.8571427531138048
11,6,Rick Fox,30.0,1428564.1780805371,0.14285641780805383,False,8.571435821919468e-08,57.666666666666664,7,0.8571435821919462
11,6,Kurt Warner,21.9999,1675139.80229803,0.1675139802298031,False,8.324860197701975e-08,0.0,7,0.8324860197701969
11,6,Brandy,35.9999,1428545.0693236496,0.14285450693236507,False,8.571454930676356e-08,114.33333333333333,7,0.857145493067635
11,6,Audrina Patridge,31.9998,1182051.2094985286,0.11820512094985296,True,8.817948790501478e-08,0.0,7,0.8817948790501471
11,6,Bristol Palin,27.9998,1428563.0928794283,0.14285630928794293,False,8.571436907120577e-08,86.0,7,0.8571436907120571
11,7,Kyle Massey,33.5,1670002.642621037,0.1670002642621038,False,8.329997357378967e-08,8.333333333333332,6,0.8329997357378963
11,7,Jennifer Grey,36.5,1666664.8953212409,0.16666648953212418,False,8.333335104678764e-08,50.83333333333333,6,0.8333335104678761
11,7,Rick Fox,34.5,1612040.8564299785,0.16120408564299793,True,8.387959143570025e-08,37.66666666666667,6,0.8387959143570022
11,7,Kurt Warner,35.0,1666662.5805545566,0.16666625805545576,False,8.333337419445448e-08,93.33333333333334,6,0.8333337419445445
11,7,Brandy,36.5,1666664.8953212409,0.16666648953212418,False,8.333335104678764e-08,50.83333333333333,6,0.8333335104678761
11,7,Bristol Palin,32.5,1717964.129751942,0.1717964129751943,False,8.282035870248062e-08,0.0,6,0.8282035870248059
11,8,Kyle Massey,28.0,1999999.170534452,0.1999999170534457,False,8.000000829465564e-08,8.333333333333332,5,0.8000000829465542
11,8,Jennifer Grey,28.5,1999999.1010608603,0.1999999101060865,False,8.000000898939154e-08,50.83333333333333,5,0.8000000898939134
11,8,Kurt Warner,24.0,1976133.276872859,0.1976133276872864,True,8.023866723127155e-08,33.33333333333333,5,0.8023866723127134
11,8,Brandy,28.5,1999999.1010608603,0.1999999101060865,False,8.000000898939154e-08,50.83333333333333,5,0.8000000898939134
11,8,Bristol Palin,23.5,2023869.3504709431,0.20238693504709482,False,7.976130649529072e-08,0.0,5,0.7976130649529051
11,9,Kyle Massey,29.0,2499994.092513208,0.24999940925132172,False,7.50000590748681e-08,8.333333333333332,4,0.7500005907486782
11,9,Jennifer Grey,30.0,2499989.989377548,0.24999899893775573,False,7.50001001062247e-08,36.66666666666667,4,0.7500010010622442
11,9,Brandy,28.5,2407288.638463054,0.2407288638463063,True,7.592711361536965e-08,21.0,4,0.7592711361536937
11,9,Bristol Palin,26.5,2592727.2796461526,0.25927272796461626,False,7.407272720353864e-08,0.0,4,0.7407272720353836
12,2,Ralph Macchio,21.0,909087.776438794,0.0909087776438794,False,9.090912223561205e-08,170.0,11,0.9090912223561204
12,2,Chelsea Kane,18.0,909091.7419719204,0.09090917419719204,False,9.09090825802808e-08,70.83333333333334,11,0.9090908258028078
12,2,Kirstie Alley,20.0,909088.7160591814,0.09090887160591814,False,9.090911283940819e-08,141.66666666666669,11,0.9090911283940817
12,2,Hines Ward,23.0,909086.9798294829,0.09090869798294829,False,9.090913020170517e-08,226.66666666666666,11,0.9090913020170515
12,2,Sugar Ray Leonard,17.0,912429.658965842,0.0912429658965842,False,9.087570341034157e-08,14.166666666666666,11,0.9087570341034156
12,2,Chris Jericho,23.0,909086.9798294829,0.09090869798294829,False,9.090913020170517e-08,226.66666666666666,11,0.9090913020170515
12,2,Petra Nemcova,18.0,909091.7419719204,0.09090917419719204,False,9.09090825802808e-08,70.83333333333334,11,0.9090908258028078
12,2,Mike Catherwood,17.0,902429.6031047658,0.09024296031047657,True,9.097570396895233e-08,243.33333333333334,11,0.9097570396895232
12,2,Romeo,23.0,909086.9798294829,0.09090869798294829,False,9.090913020170517e-08,226.66666666666666,11,0.9090913020170515
12,2,Wendy Williams,17.0,912429.658965842,0.0912429658965842,False,9.087570341034157e-08,14.166666666666666,11,0.9087570341034156
12,2,Kendra Wilkinson,19.0,909090.1630332842,0.09090901630332843,False,9.090909836966716e-08,113.33333333333333,11,0.9090909836966714
12,3,Ralph Macchio,21.0,999999.6253558256,0.09999996253558265,False,9.00000037464418e-08,113.33333333333333,10,0.9000000374644174
12,3,Chelsea Kane,23.0,999999.4107049024,0.09999994107049032,False,9.000000589295103e-08,226.66666666666666,10,0.9000000589295096
12,3,Kirstie Alley,21.0,999999.6253558256,0.09999996253558265,False,9.00000037464418e-08,113.33333333333333,10,0.9000000374644174
12,3,Hines Ward,25.0,999999.4284942448,0.09999994284942455,False,9.000000571505761e-08,184.16666666666669,10,0.9000000571505754
12,3,Sugar Ray Leonard,20.0,999999.849070426,0.09999998490704268,False,9.000000150929581e-08,42.5,10,0.9000000150929574
12,3,Chris Jericho,21.0,999999.6253558256,0.09999996253558265,False,9.00000037464418e-08,113.33333333333333,10,0.9000000374644174
12,3,Petra Nemcova,25.0,999999.4284942448,0.09999994284942455,False,9.000000571505761e-08,184.16666666666669,10,0.9000000571505754
12,3,Romeo,20.0,999999.849070426,0.09999998490704268,False,9.000000150929581e-08,42.5,10,0.9000000150929574
12,3,Wendy Williams,15.0,1000003.7474016626,0.10000037474016633,True,8.999996252598343e-08,0.0,10,0.8999996252598337
12,3,Kendra Wilkinson,23.0,999999.4106966086,0.09999994106966094,False,9.000000589303397e-08,255.0,10,0.9000000589303391
12,4,Ralph Macchio,25.0,1111111.044876233,0.11111110448762329,False,8.888888955123766e-08,46.83333333333333,9,0.8888888955123766
12,4,Chelsea Kane,26.0,1111111.064201377,0.1111111064201377,False,8.888888935798622e-08,4.333333333333334,9,0.8888888935798622
12,4,Kirstie Alley,22.0,1111110.7686190906,0.11111107686190906,False,8.88888923138091e-08,174.33333333333331,9,0.888888923138091
12,4,Hines Ward,25.0,1111111.044876233,0.11111110448762329,False,8.888888955123766e-08,46.83333333333333,9,0.8888888955123766
12,4,Sugar Ray Leonard,21.0,1033296.097943726,0.1033296097943726,True,8.966703902056274e-08,31.333333333333336,9,0.8966703902056274
12,4,Chris Jericho,23.0,1111110.9376013505,0.11111109376013505,False,8.88888906239865e-08,117.66666666666667,9,0.8888889062398649
12,4,Petra Nemcova,23.0,1111110.9376013505,0.11111109376013505,False,8.88888906239865e-08,117.66666666666667,9,0.8888889062398649
12,4,Romeo,23.0,1111110.9376013505,0.11111109376013505,False,8.88888906239865e-08,117.66666666666667,9,0.8888889062398649
12,4,Kendra Wilkinson,18.0,1188927.1666792885,0.11889271666792885,False,8.811072833320711e-08,0.0,9,0.8811072833320711
12,5,Ralph Macchio,22.0,1253329.5701768685,0.1253329570176869,False,8.746670429823134e-08,0.0,8,0.874667042982313
12,5,Chelsea Kane,26.0,1250007.3270376695,0.125000732703767,False,8.749992672962333e-08,85.0,8,0.874999267296233
12,5,Kirstie Alley,23.0,1249982.8669092678,0.12499828669092683,False,8.750017133090735e-08,170.0,8,0.8750017133090732
12,5,Hines Ward,27.0,1250006.5623088274,0.1250006562308828,False,8.749993437691176e-08,141.66666666666669,8,0.8749993437691173
12,5,Chris Jericho,26.0,1250007.3270376695,0.125000732703767,False,8.749992672962333e-08,85.0,8,0.874999267296233
12,5,Petra Nemcova,22.0,1243329.4493154269,0.12433294493154273,True,8.756670550684577e-08,198.33333333333331,8,0.8756670550684573
12,5,Romeo,26.0,1250007.3270376695,0.125000732703767,False,8.749992672962333e-08,85.0,8,0.874999267296233
12,5,Kendra Wilkinson,22.0,1253329.570176597,0.12533295701765976,False,8.746670429823405e-08,28.333333333333332,8,0.8746670429823402
12,6,Ralph Macchio,24.0,1428571.4629346472,0.14285714629346472,False,8.571428537065353e-08,0.0,7,0.8571428537065351
12,6,Chelsea Kane,28.0,1428571.3974140885,0.14285713974140885,False,8.571428602585911e-08,155.83333333333331,7,0.857142860258591
12,6,Kirstie Alley,26.0,1428571.4281564276,0.14285714281564277,False,8.571428571843571e-08,85.0,7,0.857142857184357
12,6,Hines Ward,27.0,1428571.4127365362,0.14285714127365362,False,8.571428587263463e-08,113.33333333333333,7,0.8571428587263462
12,6,Chris Jericho,22.0,1428571.4580223802,0.14285714580223802,True,8.571428541977619e-08,28.333333333333332,7,0.8571428541977617
12,6,Romeo,28.0,1428571.3974140885,0.14285713974140885,False,8.571428602585911e-08,155.83333333333331,7,0.857142860258591
12,6,Kendra Wilkinson,25.0,1428571.4433218306,0.14285714433218305,False,8.571428556678169e-08,56.666666666666664,7,0.8571428556678168
12,7,Ralph Macchio,33.0,1666662.009602703,0.16666620096027054,False,8.333337990397308e-08,70.83333333333334,6,0.8333337990397295
12,7,Chelsea Kane,32.0,1666628.108073146,0.16666281080731485,False,8.333371891926865e-08,113.33333333333333,6,0.8333371891926853
12,7,Kirstie Alley,30.0,1678857.697804538,0.16788576978045405,False,8.321142302195471e-08,14.166666666666666,6,0.8321142302195459
12,7,Hines Ward,33.0,1666662.009602703,0.16666620096027054,False,8.333337990397308e-08,70.83333333333334,6,0.8333337990397295
12,7,Romeo,30.0,1678857.697804538,0.16788576978045405,False,8.321142302195471e-08,14.166666666666666,6,0.8321142302195459
12,7,Kendra Wilkinson,30.5,1642332.4771123566,0.1642332477112359,True,8.357667522887654e-08,41.66666666666667,6,0.8357667522887642
12,8,Ralph Macchio,23.0,2120384.501633083,0.2120384501633085,False,7.879615498366922e-08,0.0,5,0.7879615498366915
12,8,Chelsea Kane,27.5,2000000.2405527004,0.20000002405527023,False,7.999999759447306e-08,4.333333333333334,5,0.7999999759447298
12,8,Kirstie Alley,26.5,1999999.9022550092,0.1999999902255011,False,8.000000097744996e-08,61.0,5,0.8000000097744989
12,8,Hines Ward,27.0,2000000.098707739,0.2000000098707741,False,7.999999901292265e-08,32.66666666666667,5,0.7999999901292257
12,8,Romeo,26.0,1879615.2568514592,0.1879615256851461,True,8.120384743148546e-08,15.333333333333334,5,0.8120384743148538
12,9,Ralph Macchio,24.0,2499946.980753897,0.2499946980753903,True,7.500053019246113e-08,85.0,4,0.7500053019246095
12,9,Chelsea Kane,36.5,2500002.517054365,0.25000025170543705,False,7.499997482945647e-08,56.666666666666664,4,0.7499997482945628
12,9,Kirstie Alley,27.0,2500032.9366146345,0.250003293661464,False,7.499967063385376e-08,0.0,4,0.7499967063385358
12,9,Hines Ward,30.0,2500017.5655770795,0.2500017565577085,False,7.499982434422931e-08,28.333333333333332,4,0.7499982434422913
13,2,Elisabetta Canalis,21.0,789486.9185699067,0.07894869185699077,True,9.210513081430104e-08,9.0,11,0.9210513081430092
13,2,David Arquette,18.0,934016.0804571172,0.09340160804571183,False,9.065983919542893e-08,22.5,11,0.9065983919542882
13,2,Ricki Lake,23.0,909087.3249595488,0.09090873249595499,False,9.090912675040461e-08,191.0,11,0.9090912675040449
13,2,J.R. Martinez,22.0,909087.5980880392,0.09090875980880404,False,9.090912401911971e-08,148.5,11,0.9090912401911959
13,2,Hope Solo,19.0,909093.861459692,0.09090938614596931,False,9.090906138540319e-08,21.0,11,0.9090906138540307
13,2,Chynna Phillips,21.0,909088.472460752,0.09090884724607531,False,9.090911527539258e-08,91.83333333333334,11,0.9090911527539246
13,2,Kristin Cavallari,22.0,909087.5980880392,0.09090875980880404,False,9.090912401911971e-08,148.5,11,0.9090912401911959
13,2,Carson Kressley,18.0,934016.0804571172,0.09340160804571183,False,9.065983919542893e-08,22.5,11,0.9065983919542882
13,2,Chaz Bono,17.0,978859.1205322284,0.09788591205322296,False,9.021140879467782e-08,0.0,11,0.902114087946777
13,2,Nancy Grace,21.0,909088.472460752,0.09090884724607531,False,9.090911527539258e-08,91.83333333333334,11,0.9090911527539246
13,2,Rob Kardashian,21.0,909088.4724667948,0.0909088472466796,False,9.090911527533215e-08,49.33333333333333,11,0.9090911527533203
13,3,David Arquette,24.0,999998.8723633252,0.09999988723633252,False,9.000001127636673e-08,158.16666666666669,10,0.9000001127636673
13,3,Ricki Lake,27.0,999999.495935145,0.09999994959351449,False,9.000000504064856e-08,30.666666666666668,10,0.9000000504064856
13,3,J.R. Martinez,26.0,999999.3869742084,0.09999993869742084,False,9.000000613025791e-08,73.16666666666666,10,0.9000000613025791
13,3,Hope Solo,24.0,999998.8723633252,0.09999988723633252,False,9.000001127636673e-08,158.16666666666669,10,0.9000001127636673
13,3,Chynna Phillips,26.0,999999.3869742084,0.09999993869742084,False,9.000000613025791e-08,73.16666666666666,10,0.9000000613025791
13,3,Kristin Cavallari,24.0,866753.3532977824,0.08667533532977824,True,9.133246646702217e-08,8.0,10,0.9133246646702218
13,3,Carson Kressley,23.0,999998.1893679388,0.09999981893679388,False,9.00000181063206e-08,200.66666666666669,10,0.900000181063206
13,3,Chaz Bono,18.0,1129917.9116639122,0.11299179116639123,False,8.870082088336087e-08,0.0,10,0.8870082088336088
13,3,Nancy Grace,21.0,1003335.658687538,0.1003335658687538,False,8.996664341312461e-08,2.3333333333333335,10,0.8996664341312461
13,3,Rob Kardashian,24.0,999998.8723726156,0.09999988723726157,False,9.000001127627384e-08,115.66666666666667,10,0.9000001127627384
13,4,David Arquette,23.0,1111104.9295299586,0.11111049295299588,False,8.888895070470043e-08,178.33333333333331,9,0.8888895070470041
13,4,Ricki Lake,29.0,1111111.481825555,0.11111114818255552,False,8.888888518174447e-08,65.0,9,0.8888888518174446
13,4,J.R. Martinez,26.0,1111110.5622265143,0.11111105622265145,False,8.888889437773487e-08,93.33333333333334,9,0.8888889437773485
13,4,Hope Solo,24.0,1111107.733517039,0.11111077335170393,False,8.888892266482963e-08,150.0,9,0.8888892266482961
13,4,Chynna Phillips,21.0,1082191.8148600166,0.10821918148600168,True,8.917808185139986e-08,62.666666666666664,9,0.8917808185139985
13,4,Carson Kressley,20.0,1140038.7093196623,0.11400387093196625,False,8.859961290680339e-08,0.0,9,0.8859961290680337
13,4,Chaz Bono,21.0,1111113.5175671584,0.11111135175671587,False,8.888886482432843e-08,22.5,9,0.8888886482432842
13,4,Nancy Grace,21.0,1111113.5175671584,0.11111135175671587,False,8.888886482432843e-08,22.5,9,0.8888886482432842
13,4,Rob Kardashian,24.0,1111107.7335869349,0.1111107733586935,False,8.888892266413068e-08,121.66666666666667,9,0.8888892266413067
13,5,David Arquette,25.0,1249993.2054852557,0.12499932054852571,False,8.750006794514753e-08,170.0,8,0.8750006794514743
13,5,Ricki Lake,24.0,1249994.3299125936,0.1249994329912595,False,8.750005670087416e-08,99.16666666666666,8,0.8750005670087406
13,5,J.R. Martinez,28.0,1249992.708193109,0.12499927081931103,False,8.7500072918069e-08,198.33333333333331,8,0.875000729180689
13,5,Hope Solo,24.0,1249994.3299125936,0.1249994329912595,False,8.750005670087416e-08,99.16666666666666,8,0.8750005670087406
13,5,Carson Kressley,19.0,1250017.995929666,0.12500179959296676,True,8.749982004070342e-08,0.0,8,0.8749982004070332
13,5,Chaz Bono,21.0,1250012.3883977807,0.1250012388397782,False,8.749987611602228e-08,28.333333333333332,8,0.8749987611602218
13,5,Nancy Grace,22.0,1250001.836660852,0.12500018366608534,False,8.749998163339156e-08,56.666666666666664,8,0.8749998163339147
13,5,Rob Kardashian,25.0,1249993.2055081376,0.12499932055081389,False,8.750006794491871e-08,141.66666666666669,8,0.8750006794491861
13,6,David Arquette,23.0,1428571.7495065224,0.14285717495065237,False,8.571428250493483e-08,85.0,7,0.8571428250493474
13,6,Ricki Lake,29.0,1428572.311723699,0.14285723117237004,False,8.571427688276308e-08,14.166666666666666,7,0.8571427688276299
13,6,J.R. Martinez,29.0,1428572.311723699,0.14285723117237004,False,8.571427688276308e-08,14.166666666666666,7,0.8571427688276299
13,6,Hope Solo,20.0,1428569.2047475246,0.1428569204747526,False,8.571430795252481e-08,170.0,7,0.8571430795252472
13,6,Chaz Bono,19.0,1428571.033889593,0.14285710338895943,True,8.571428966110413e-08,141.66666666666669,7,0.8571428966110404
13,6,Nancy Grace,24.0,1428571.9428195767,0.1428571942819578,False,8.571428057180429e-08,56.666666666666664,7,0.8571428057180419
13,6,Rob Kardashian,22.0,1428571.445589374,0.14285714455893753,False,8.571428554410633e-08,113.33333333333333,7,0.8571428554410623
13,7,David Arquette,23.5,1610473.2771129084,0.16104732771129085,True,8.389526722887091e-08,37.66666666666667,6,0.8389526722887091
13,7,Ricki Lake,26.5,1666665.3044237765,0.16666653044237764,False,8.333334695576223e-08,93.33333333333334,6,0.8333334695576223
13,7,J.R. Martinez,24.0,1666667.2165343652,0.16666672165343652,False,8.333332783465634e-08,8.333333333333332,6,0.8333332783465635
13,7,Hope Solo,25.0,1666666.105020244,0.1666666105020244,False,8.333333894979756e-08,36.66666666666667,6,0.8333333894979755
13,7,Nancy Grace,22.0,1722862.3569898186,0.17228623569898185,False,8.277137643010182e-08,0.0,6,0.8277137643010182
13,7,Rob Kardashian,25.5,1666665.7399188876,0.16666657399188875,False,8.333334260081112e-08,65.0,6,0.8333334260081111
13,8,Ricki Lake,26.0,1999998.7223030317,0.19999987223030338,False,8.000001277696976e-08,70.83333333333334,5,0.8000001277696968
13,8,J.R. Martinez,30.0,1999995.7990152335,0.1999995799015236,False,8.000004200984773e-08,113.33333333333333,5,0.8000004200984764
13,8,Hope Solo,26.0,1999998.7223030317,0.19999987223030338,False,8.000001277696976e-08,70.83333333333334,5,0.8000001277696968
13,8,Nancy Grace,22.0,2000007.13191111,0.2000007131911112,True,7.999992868088896e-08,0.0,5,0.7999992868088888
13,8,Rob Kardashian,25.5,1999999.6244675813,0.19999996244675836,False,8.000000375532425e-08,28.333333333333332,5,0.8000000375532417
13,9,Ricki Lake,33.4999,2499999.7210091823,0.24999997210091823,False,7.500000278990816e-08,28.333333333333332,4,0.7500000278990816
13,9,J.R. Martinez,28.0,2499999.2985255416,0.24999992985255415,False,7.500000701474458e-08,85.0,4,0.7500000701474457
13,9,Hope Solo,24.4998,2500001.3129652026,0.25000013129652027,True,7.499998687034796e-08,0.0,4,0.7499998687034797
13,9,Rob Kardashian,32.4998,2499999.667500074,0.2499999667500074,False,7.500000332499926e-08,56.666666666666664,4,0.7500000332499925
14,2,William Levy,25.0,833332.9699467828,0.08333329699467829,False,9.166667030053216e-08,85.0,12,0.9166667030053216
14,2,Jack Wagner,21.0,833332.6437420412,0.08333326437420412,False,9.166667356257959e-08,240.83333333333334,12,0.9166667356257959
14,2,Sherri Sheperd,23.0,833332.8462702673,0.08333328462702673,False,9.166667153729732e-08,170.0,12,0.9166667153729732
14,2,Jaleel White,22.0,833332.7581064181,0.0833332758106418,False,9.166667241893582e-08,198.33333333333331,12,0.9166667241893582
14,2,Roshon Fegan,26.0,833333.015113344,0.08333330151133439,False,9.166666984886655e-08,42.5,12,0.9166666984886654
14,2,Melissa Gilbert,20.0,833332.5071791541,0.0833332507179154,False,9.166667492820846e-08,283.33333333333337,12,0.9166667492820846
14,2,Martina Navratilova,17.0,833339.2421527677,0.08333392421527677,True,9.166660757847232e-08,0.0,12,0.9166660757847233
14,2,Donald Driver,24.0,833332.9149821757,0.08333329149821757,False,9.166667085017824e-08,141.66666666666669,12,0.9166667085017823
14,2,Gavin DeGraw,21.0,833332.6437420412,0.08333326437420412,False,9.166667356257959e-08,240.83333333333334,12,0.9166667356257959
14,2,Gladys Knight,19.0,833332.4737053857,0.08333324737053857,False,9.166667526294614e-08,311.66666666666663,12,0.9166667526294614
14,2,Katherine Jenkins,26.0,833333.015113344,0.08333330151133439,False,9.166666984886655e-08,42.5,12,0.9166666984886654
14,2,Maria Menounos,25.0,833332.9699462778,0.08333329699462778,False,9.166667030053722e-08,113.33333333333333,12,0.9166667030053722
14,3,William Levy,28.0,909090.6958318442,0.09090906958318444,False,9.090909304168157e-08,141.66666666666669,11,0.9090909304168155
14,3,Jack Wagner,24.0,901094.3503157456,0.09010943503157458,True,9.098905649684257e-08,203.33333333333331,11,0.9098905649684255
14,3,Sherri Sheperd,24.0,911094.3888571569,0.0911094388857157,False,9.088905611142846e-08,42.5,11,0.9088905611142845
14,3,Jaleel White,25.0,909083.9717898816,0.09090839717898817,False,9.090916028210121e-08,240.83333333333334,11,0.9090916028210119
14,3,Roshon Fegan,25.0,909083.9717898816,0.09090839717898817,False,9.090916028210121e-08,240.83333333333334,11,0.9090916028210119
14,3,Melissa Gilbert,24.0,911094.3888571569,0.0911094388857157,False,9.088905611142846e-08,42.5,11,0.9088905611142845
14,3,Donald Driver,26.0,909088.389169569,0.09090883891695692,False,9.090911610830433e-08,198.33333333333331,11,0.9090911610830431
14,3,Gavin DeGraw,24.0,911094.3888571569,0.0911094388857157,False,9.088905611142846e-08,42.5,11,0.9088905611142845
14,3,Gladys Knight,24.0,911094.3888571569,0.0911094388857157,False,9.088905611142846e-08,42.5,11,0.9088905611142845
14,3,Katherine Jenkins,29.0,909091.175510869,0.09090911755108692,False,9.090908824489133e-08,113.33333333333333,11,0.9090908824489131
14,3,Maria Menounos,27.0,909089.89016358,0.09090898901635801,False,9.090910109836422e-08,170.0,11,0.9090910109836421
14,4,William Levy,22.0,999991.7582046008,0.09999917582046017,False,9.000008241795407e-08,178.33333333333331,10,0.9000008241795399
14,4,Sherri Sheperd,21.0,973562.2544649836,0.09735622544649845,True,9.026437745535023e-08,71.0,10,0.9026437745535015
14,4,Jaleel White,22.0,999991.7582046008,0.09999917582046017,False,9.000008241795407e-08,178.33333333333331,10,0.9000008241795399
14,4,Roshon Fegan,26.0,999997.5552067392,0.09999975552067401,False,9.000002444793268e-08,65.0,10,0.9000002444793259
14,4,Melissa Gilbert,22.0,999991.7582046008,0.09999917582046017,False,9.000008241795407e-08,178.33333333333331,10,0.9000008241795399
14,4,Donald Driver,27.0,999998.0725083662,0.09999980725083671,False,9.000001927491642e-08,8.333333333333332,10,0.9000001927491633
14,4,Gavin DeGraw,23.0,999993.2456284468,0.09999932456284477,False,9.00000675437156e-08,121.66666666666667,10,0.9000006754371551
14,4,Gladys Knight,20.0,1026480.7416824972,0.10264807416824982,False,8.97351925831751e-08,0.0,10,0.8973519258317502
14,4,Katherine Jenkins,24.0,999995.3006524442,0.09999953006524452,False,9.000004699347562e-08,93.33333333333334,10,0.9000004699347554
14,4,Maria Menounos,26.0,999997.5552427112,0.09999975552427122,False,9.000002444757296e-08,36.66666666666667,10,0.9000002444757287
14,5,William Levy,29.0,1111111.1663425972,0.11111111663425974,False,8.888888833657405e-08,184.16666666666669,9,0.8888888833657405
14,5,Jaleel White,24.0,1111111.2570765908,0.1111111257076591,False,8.88888874292341e-08,56.666666666666664,9,0.888888874292341
14,5,Roshon Fegan,26.0,1111111.2086197266,0.11111112086197268,False,8.888888791380275e-08,85.0,9,0.8888888791380275
14,5,Melissa Gilbert,21.0,1111111.2675942327,0.11111112675942329,False,8.888888732405769e-08,28.333333333333332,9,0.8888888732405769
14,5,Donald Driver,27.0,1111111.1913002103,0.11111111913002106,False,8.888888808699792e-08,141.66666666666669,9,0.8888888808699792
14,5,Gavin DeGraw,19.0,1111110.2398177094,0.11111102398177096,True,8.888889760182292e-08,226.66666666666666,9,0.8888889760182292
14,5,Gladys Knight,22.0,1111111.31160592,0.11111113116059203,False,8.888888688394081e-08,0.0,9,0.8888888688394081
14,5,Katherine Jenkins,29.0,1111111.1663425972,0.11111111663425974,False,8.888888833657405e-08,184.16666666666669,9,0.8888888833657405
14,5,Maria Menounos,27.0,1111111.1913004152,0.11111111913004154,False,8.888888808699587e-08,113.33333333333333,9,0.8888888808699587
14,6,William Levy,36.0,1250013.4300380654,0.1250013430038068,False,8.74998656996195e-08,56.666666666666664,8,0.8749986569961931
