season,week,contestant,prior,status,judge_score,instagram_followers,eliminated,fan_votes_scaled,fan_votes_proportion,fan_votes_pct,combined_pct
5,9,Mel B,judge_proportional,OPTIMAL,30.0,1800000.0,False,2040816.3606700278,0.20408163606700278,20.408163606700278,40.8163268720064
5,9,Marie Osmond,judge_proportional,OPTIMAL,28.0,385000.0,False,1977789.0926158458,0.1977789092615846,19.77789092615846,38.82550997377751
5,9,Jennie Garth,instagram,OPTIMAL,29.0,1000000.0,True,1217517.0930408689,0.12175170930408688,12.175170930408688,31.90306208687127
5,9,Helio Castroneves,instagram,OPTIMAL,30.0,149000.0,False,1159489.8849334973,0.11594898849334973,11.594898849334973,32.0030621146411
5,9,Helio Castroneves,instagram,OPTIMAL,30.0,149000.0,False,1159489.8849334973,0.11594898849334973,11.594898849334973,32.0030621146411
5,9,Mel B,instagram,OPTIMAL,30.0,1800000.0,False,5167958.655471868,0.5167958655471868,51.67958655471868,72.08774982002481
5,9,Marie Osmond,instagram,OPTIMAL,28.0,385000.0,False,1295544.4816202633,0.12955444816202633,12.955444816202633,32.00306386382168
10,2,Aiden Turner,uniform,OPTIMAL,19.0,30000.0,False,833333.3621333257,0.08333333621333257,8.333333621333257,16.184573290754745
10,2,Shannen Doherty,uniform,OPTIMAL,20.0,2300000.0,True,647602.1923785335,0.06476021923785336,6.476021923785336,14.740484733702692
10,2,Niecy Nash,uniform,OPTIMAL,21.0,3900000.0,False,833333.3462400648,0.08333333462400648,8.333333462400647,17.011019412813873
10,2,Buzz Aldrin,uniform,OPTIMAL,12.0,1500000.0,False,988180.7097574527,0.09881807097574527,9.881807097574526,14.840484783524941
10,2,Chad Ochocinco,uniform,OPTIMAL,16.0,2300000.0,False,833336.4819513969,0.08333364819513969,8.33336481951397,14.944935067447854
10,2,Evan Lysacek,uniform,OPTIMAL,24.0,22300.0,False,833333.3396085547,0.08333333396085547,8.333333396085548,18.25068876798637
10,2,Pamela Anderson,uniform,OPTIMAL,22.0,5100000.0,False,833333.3430551039,0.08333333430551039,8.33333343055104,17.42424252146013
10,2,Pamela Anderson,uniform,OPTIMAL,22.0,51000000.0,False,833333.3430551039,0.08333333430551039,8.33333343055104,17.42424252146013
10,2,Nicole Scherzinger,uniform,OPTIMAL,28.0,7400000.0,False,833333.3368461223,0.08333333368461222,8.333333368461222,19.90358130234552
10,2,Erin Andrews,uniform,OPTIMAL,23.0,2200000.0,False,833333.3410077472,0.08333333410077472,8.333333410077472,17.83746564148243
10,2,Kate Gosselin,uniform,OPTIMAL,15.0,442000.0,False,864213.8523236233,0.08642138523236233,8.642138523236232,14.84048563067425
10,2,Jake Pavelka,uniform,OPTIMAL,20.0,8900.0,False,833333.3516429729,0.08333333516429729,8.333333516429729,16.597796326347087
10,2,Aiden Turner,judge_proportional,OPTIMAL,19.0,30000.0,False,785124.0467631455,0.07851240467631455,7.851240467631455,15.702480137052943
10,2,Shannen Doherty,judge_proportional,OPTIMAL,20.0,2300000.0,True,461649.8678827214,0.04616498678827214,4.616498678827214,12.88096148874457
10,2,Niecy Nash,judge_proportional,OPTIMAL,21.0,3900000.0,False,867768.6287492212,0.08677686287492212,8.677686287492211,17.355372237905435
10,2,Buzz Aldrin,judge_proportional,OPTIMAL,12.0,1500000.0,False,802228.3886347202,0.08022283886347202,8.022283886347202,12.980961572297616
10,2,Chad Ochocinco,judge_proportional,OPTIMAL,16.0,2300000.0,False,661165.478444416,0.0661165478444416,6.61165478444416,13.223225032378044
10,2,Evan Lysacek,judge_proportional,OPTIMAL,24.0,22300.0,False,991735.5523277031,0.09917355523277031,9.917355523277031,19.83471089517786
10,2,Pamela Anderson,judge_proportional,OPTIMAL,22.0,5100000.0,False,909090.9338694942,0.09090909338694943,9.090909338694942,18.181818429604036
10,2,Pamela Anderson,judge_proportional,OPTIMAL,22.0,51000000.0,False,909090.9338694942,0.09090909338694943,9.090909338694942,18.181818429604036
10,2,Nicole Scherzinger,judge_proportional,OPTIMAL,28.0,7400000.0,False,1157024.8006613737,0.11570248006613737,11.570248006613737,23.140495940498035
10,2,Erin Andrews,judge_proportional,OPTIMAL,23.0,2200000.0,False,950413.2422011477,0.09504132422011477,9.504132422011477,19.008264653416436
10,2,Kate Gosselin,judge_proportional,OPTIMAL,15.0,442000.0,False,678261.796509185,0.0678261796509185,6.78261796509185,12.980965072529866
10,2,Jake Pavelka,judge_proportional,OPTIMAL,20.0,8900.0,False,826446.3300873778,0.08264463300873778,8.264463300873778,16.528926110791133
10,2,Aiden Turner,instagram,OPTIMAL,19.0,30000.0,False,51322.487508785016,0.005132248750878502,0.5132248750878502,8.364464544509339
10,2,Shannen Doherty,instagram,OPTIMAL,20.0,2300000.0,True,0.15129730813784606,1.5129730813784605e-08,1.5129730813784605e-06,8.264464322890436
10,2,Niecy Nash,instagram,OPTIMAL,21.0,3900000.0,False,502820.4734129412,0.05028204734129412,5.028204734129412,13.705890684542634
10,2,Buzz Aldrin,instagram,OPTIMAL,12.0,1500000.0,False,340578.6688201786,0.03405786688201786,3.405786688201786,8.3644643741522
10,2,Chad Ochocinco,instagram,OPTIMAL,16.0,2300000.0,False,292855.5494194136,0.029285554941941364,2.9285554941941365,9.540125742128021
10,2,Evan Lysacek,instagram,OPTIMAL,24.0,22300.0,False,1.7463486514951685,1.7463486514951684e-07,1.7463486514951683e-05,9.917372835387342
10,2,Pamela Anderson,instagram,OPTIMAL,22.0,5100000.0,False,660294.1752781391,0.06602941752781391,6.602941752781391,15.693850843690482
10,2,Pamela Anderson,instagram,OPTIMAL,22.0,51000000.0,False,6683663.2707469985,0.6683663270746999,66.83663270746999,75.92754179837908
10,2,Nicole Scherzinger,instagram,OPTIMAL,28.0,7400000.0,False,962118.7695018462,0.09621187695018461,9.621187695018461,21.19143562890276
10,2,Erin Andrews,instagram,OPTIMAL,23.0,2200000.0,False,279732.7326619597,0.02797327326619597,2.7973273266195973,12.301459558024556
10,2,Kate Gosselin,instagram,OPTIMAL,15.0,442000.0,False,216611.72639033923,0.021661172639033922,2.1661172639033923,8.364464371341409
10,2,Jake Pavelka,instagram,OPTIMAL,20.0,8900.0,False,10000.248612857606,0.0010000248612857606,0.10000248612857605,8.364465296045932
10,3,Aiden Turner,uniform,OPTIMAL,20.0,30000.0,False,909090.9332839752,0.09090909332839753,9.090909332839752,18.019480761411184
10,3,Niecy Nash,uniform,OPTIMAL,21.0,3900000.0,False,909090.928468558,0.0909090928468558,9.09090928468558,18.46590928468558
10,3,Buzz Aldrin,uniform,OPTIMAL,13.0,1500000.0,True,909090.4796084055,0.09090904796084055,9.090904796084056,14.894476224655484
10,3,Chad Ochocinco,uniform,OPTIMAL,20.0,2300000.0,False,909090.9332839752,0.09090909332839753,9.090909332839752,18.019480761411184
10,3,Evan Lysacek,uniform,OPTIMAL,26.0,22300.0,False,909090.9182284467,0.09090909182284468,9.090909182284468,20.698052039427324
10,3,Pamela Anderson,uniform,OPTIMAL,21.0,5100000.0,False,909090.928468558,0.0909090928468558,9.09090928468558,18.46590928468558
10,3,Pamela Anderson,uniform,OPTIMAL,21.0,51000000.0,False,909090.928468558,0.0909090928468558,9.09090928468558,18.46590928468558
10,3,Nicole Scherzinger,uniform,OPTIMAL,23.0,7400000.0,False,909090.9226435011,0.09090909226435011,9.090909226435011,19.35876636929215
10,3,Erin Andrews,uniform,OPTIMAL,23.0,2200000.0,False,909090.9226435011,0.09090909226435011,9.090909226435011,19.35876636929215
10,3,Kate Gosselin,uniform,OPTIMAL,15.0,442000.0,False,909091.1764339579,0.09090911764339579,9.090911764339578,15.787340335768151
10,3,Jake Pavelka,uniform,OPTIMAL,21.0,8900.0,False,909090.928468558,0.0909090928468558,9.09090928468558,18.46590928468558
10,3,Aiden Turner,judge_proportional,OPTIMAL,20.0,30000.0,False,892857.1887893203,0.08928571887893202,8.928571887893202,17.85714331646463
10,3,Niecy Nash,judge_proportional,OPTIMAL,21.0,3900000.0,False,937500.0350941806,0.09375000350941806,9.375000350941805,18.750000350941807
10,3,Buzz Aldrin,judge_proportional,OPTIMAL,13.0,1500000.0,True,580356.2052826313,0.05803562052826314,5.803562052826313,11.607133481397742
10,3,Chad Ochocinco,judge_proportional,OPTIMAL,20.0,2300000.0,False,892857.1887893203,0.08928571887893202,8.928571887893202,17.85714331646463
10,3,Evan Lysacek,judge_proportional,OPTIMAL,26.0,22300.0,False,1160714.2991464837,0.11607142991464837,11.607142991464837,23.214285848607695
10,3,Pamela Anderson,judge_proportional,OPTIMAL,21.0,5100000.0,False,937500.0350941806,0.09375000350941806,9.375000350941805,18.750000350941807
10,3,Pamela Anderson,judge_proportional,OPTIMAL,21.0,51000000.0,False,937500.0350941806,0.09375000350941806,9.375000350941805,18.750000350941807
10,3,Nicole Scherzinger,judge_proportional,OPTIMAL,23.0,7400000.0,False,1026785.7367761931,0.10267857367761932,10.267857367761932,20.535714510619073
10,3,Erin Andrews,judge_proportional,OPTIMAL,23.0,2200000.0,False,1026785.7367761931,0.10267857367761932,10.267857367761932,20.535714510619073
10,3,Kate Gosselin,judge_proportional,OPTIMAL,15.0,442000.0,False,669643.5040631362,0.06696435040631361,6.6964350406313615,13.392863612059932
10,3,Jake Pavelka,judge_proportional,OPTIMAL,21.0,8900.0,False,937500.0350941806,0.09375000350941806,9.375000350941805,18.750000350941807
10,3,Aiden Turner,instagram,OPTIMAL,20.0,30000.0,False,4059.2470875017957,0.0004059247087501796,0.04059247087501796,8.969163899446448
10,3,Niecy Nash,instagram,OPTIMAL,21.0,3900000.0,False,527716.5878351271,0.05277165878351272,5.277165878351272,14.652165878351273
10,3,Buzz Aldrin,instagram,OPTIMAL,13.0,1500000.0,True,171030.179348373,0.0171030179348373,1.71030179348373,7.513873222055159
10,3,Chad Ochocinco,instagram,OPTIMAL,20.0,2300000.0,False,311217.1679171771,0.031121716791717706,3.1121716791717704,12.040743107743198
10,3,Evan Lysacek,instagram,OPTIMAL,26.0,22300.0,False,3017.691182611398,0.0003017691182611398,0.030176911826113977,11.637319768968972
10,3,Pamela Anderson,instagram,OPTIMAL,21.0,5100000.0,False,690091.1534430698,0.06900911534430698,6.900911534430698,16.275911534430698
10,3,Pamela Anderson,instagram,OPTIMAL,21.0,51000000.0,False,6900918.28924987,0.690091828924987,69.0091828924987,78.3841828924987
10,3,Nicole Scherzinger,instagram,OPTIMAL,23.0,7400000.0,False,1001309.0706059812,0.10013090706059811,10.013090706059812,20.280947848916952
10,3,Erin Andrews,instagram,OPTIMAL,23.0,2200000.0,False,297685.953976904,0.029768595397690396,2.97685953976904,13.244716682626182
10,3,Kate Gosselin,instagram,OPTIMAL,15.0,442000.0,False,91744.4900791556,0.00917444900791556,0.917444900791556,7.613873472220127
10,3,Jake Pavelka,instagram,OPTIMAL,21.0,8900.0,False,1210.1692738928748,0.00012101692738928748,0.012101692738928749,9.387101692738929
10,4,Aiden Turner,uniform,OPTIMAL,16.5,30000.0,True,983035.6213740597,0.09830356213740597,9.830356213740597,17.725093055845857
10,4,Niecy Nash,uniform,OPTIMAL,18.0,3900000.0,False,1000000.8484612698,0.10000008484612698,10.000008484612698,18.61244867600026
10,4,Chad Ochocinco,uniform,OPTIMAL,22.0,2300000.0,False,1000000.1104886858,0.10000001104886858,10.000001104886858,20.52631689436054
10,4,Evan Lysacek,uniform,OPTIMAL,26.0,22300.0,False,1000000.0499566349,0.10000000499566349,10.00000049956635,22.440191887126158
10,4,Pamela Anderson,uniform,OPTIMAL,23.5,5100000.0,False,1000000.0773262001,0.10000000773262001,10.000000773262,21.24401991201798
10,4,Pamela Anderson,uniform,OPTIMAL,23.5,51000000.0,False,1000000.0773262001,0.10000000773262001,10.000000773262,21.24401991201798
10,4,Nicole Scherzinger,uniform,OPTIMAL,25.0,7400000.0,False,1000000.0584296153,0.10000000584296154,10.000000584296153,21.961723072334433
10,4,Erin Andrews,uniform,OPTIMAL,19.5,2200000.0,False,1000000.2791553575,0.10000002791553575,10.000002791553575,19.33014633222343
10,4,Kate Gosselin,uniform,OPTIMAL,16.0,442000.0,False,1016962.5057481971,0.10169625057481971,10.169625057481971,17.825127449826468
10,4,Jake Pavelka,uniform,OPTIMAL,19.0,8900.0,False,1000000.371733781,0.10000003717337809,10.000003717337808,19.0909128082469
10,4,Aiden Turner,judge_proportional,OPTIMAL,16.5,30000.0,True,760549.9836355036,0.07605499836355036,7.605499836355036,15.5002366784603
10,4,Niecy Nash,judge_proportional,OPTIMAL,18.0,3900000.0,False,861244.0688576263,0.08612440688576263,8.612440688576264,17.224880879963823
10,4,Chad Ochocinco,judge_proportional,OPTIMAL,22.0,2300000.0,False,1052631.5846864572,0.10526315846864573,10.526315846864573,21.052631636338255
10,4,Evan Lysacek,judge_proportional,OPTIMAL,26.0,22300.0,False,1244019.1410978981,0.1244019141097898,12.440191410978981,24.88038279853879
10,4,Pamela Anderson,judge_proportional,OPTIMAL,23.5,5100000.0,False,1124401.9177208957,0.11244019177208957,11.244019177208957,22.488038315964936
10,4,Pamela Anderson,judge_proportional,OPTIMAL,23.5,51000000.0,False,1124401.9177208957,0.11244019177208957,11.244019177208957,22.488038315964936
10,4,Nicole Scherzinger,judge_proportional,OPTIMAL,25.0,7400000.0,False,1196172.251603548,0.1196172251603548,11.961722516035481,23.923445004073756
10,4,Erin Andrews,judge_proportional,OPTIMAL,19.5,2200000.0,False,933014.3698795154,0.09330143698795154,9.330143698795155,18.660287239465013
10,4,Kate Gosselin,judge_proportional,OPTIMAL,16.0,442000.0,False,794473.8342952742,0.07944738342952742,7.944738342952743,15.600240735297238
10,4,Jake Pavelka,judge_proportional,OPTIMAL,19.0,8900.0,False,909090.9305023813,0.09090909305023813,9.090909305023812,18.181818395932904
10,4,Aiden Turner,instagram,OPTIMAL,16.5,30000.0,True,4144.08917289732,0.00041440891728973197,0.041440891728973195,7.936177733834236
10,4,Niecy Nash,instagram,OPTIMAL,18.0,3900000.0,False,538649.129183218,0.0538649129183218,5.38649129183218,13.99893148321974
10,4,Chad Ochocinco,instagram,OPTIMAL,22.0,2300000.0,False,317664.4226454631,0.03176644226454631,3.1766442264546306,13.702960015928314
10,4,Evan Lysacek,instagram,OPTIMAL,26.0,22300.0,False,3079.98204202196,0.000307998204202196,0.030799820420219597,12.470991207980028
10,4,Pamela Anderson,instagram,OPTIMAL,23.5,5100000.0,False,704387.659916329,0.0704387659916329,7.043876599163291,18.28789573791927
10,4,Pamela Anderson,instagram,OPTIMAL,23.5,51000000.0,False,7043886.466072315,0.7043886466072315,70.43886466072315,81.68288379947913
10,4,Nicole Scherzinger,instagram,OPTIMAL,25.0,7400000.0,False,1022053.1768371677,0.10220531768371677,10.220531768371677,22.182254256409955
10,4,Erin Andrews,instagram,OPTIMAL,19.5,2200000.0,False,303852.878930648,0.0303852878930648,3.03852878930648,12.368672329976336
10,4,Kate Gosselin,instagram,OPTIMAL,16.0,442000.0,False,61046.0064021866,0.00610460064021866,0.610460064021866,8.265962456366363
10,4,Jake Pavelka,instagram,OPTIMAL,19.0,8900.0,False,1236.1887972378345,0.00012361887972378344,0.012361887972378343,9.10327097888147
10,5,Niecy Nash,uniform,OPTIMAL,18.0,3900000.0,False,1111111.1623067472,0.11111111623067473,11.111111623067472,20.38946213853139
10,5,Chad Ochocinco,uniform,OPTIMAL,18.0,2300000.0,False,1111111.1623067472,0.11111111623067473,11.111111623067472,20.38946213853139
10,5,Evan Lysacek,uniform,OPTIMAL,27.0,22300.0,False,1111111.116024083,0.11111111160240829,11.11111116024083,25.028636933436704
10,5,Pamela Anderson,uniform,OPTIMAL,21.0,5100000.0,False,1111111.1257889953,0.11111111257889952,11.111111257889952,21.93585352593119
10,5,Pamela Anderson,uniform,OPTIMAL,21.0,51000000.0,False,1111111.1257889953,0.11111111257889952,11.111111257889952,21.93585352593119
10,5,Nicole Scherzinger,uniform,OPTIMAL,29.0,7400000.0,False,1111111.115070974,0.11111111150709739,11.111111150709739,26.05956475895716
10,5,Erin Andrews,uniform,OPTIMAL,22.0,2200000.0,False,1111111.1224651372,0.11111111224651371,11.11111122465137,22.45131741021838
10,5,Kate Gosselin,uniform,OPTIMAL,15.0,442000.0,True,1111110.9499977152,0.11111109499977152,11.111109499977152,18.84306826286375
10,5,Jake Pavelka,uniform,OPTIMAL,23.0,8900.0,False,1111111.1202506039,0.1111111120250604,11.11111120250604,22.966781305598822
10,5,Niecy Nash,judge_proportional,OPTIMAL,18.0,3900000.0,False,927835.2438728784,0.09278352438728783,9.278352438728783,18.5567029541927
10,5,Chad Ochocinco,judge_proportional,OPTIMAL,18.0,2300000.0,False,927835.2438728784,0.09278352438728783,9.278352438728783,18.5567029541927
10,5,Evan Lysacek,judge_proportional,OPTIMAL,27.0,22300.0,False,1391752.5908406996,0.13917525908406997,13.917525908406997,27.835051681602874
10,5,Pamela Anderson,judge_proportional,OPTIMAL,21.0,5100000.0,False,1082474.275197525,0.1082474275197525,10.82474275197525,21.64948502001649
10,5,Pamela Anderson,judge_proportional,OPTIMAL,21.0,51000000.0,False,1082474.275197525,0.1082474275197525,10.82474275197525,21.64948502001649
10,5,Nicole Scherzinger,judge_proportional,OPTIMAL,29.0,7400000.0,False,1494845.3713158418,0.1494845371315842,14.948453713158418,29.89690732140584
10,5,Erin Andrews,judge_proportional,OPTIMAL,22.0,2200000.0,False,1134020.6545798876,0.11340206545798875,11.340206545798875,22.680412731365884
10,5,Kate Gosselin,judge_proportional,OPTIMAL,15.0,442000.0,True,773195.3068021107,0.07731953068021108,7.731953068021108,15.463911830907707
10,5,Jake Pavelka,judge_proportional,OPTIMAL,23.0,8900.0,False,1185567.038320628,0.1185567038320628,11.85567038320628,23.711340486299065
10,5,Niecy Nash,instagram,OPTIMAL,18.0,3900000.0,False,538872.0061341065,0.05388720061341066,5.388720061341066,14.667070576804983
10,5,Chad Ochocinco,instagram,OPTIMAL,18.0,2300000.0,False,317795.6986396307,0.03177956986396307,3.177956986396307,12.456307501860225
10,5,Evan Lysacek,instagram,OPTIMAL,27.0,22300.0,False,3081.88461817387,0.000308188461817387,0.0308188461817387,13.948344619377615
10,5,Pamela Anderson,instagram,OPTIMAL,21.0,5100000.0,False,704679.2382903404,0.07046792382903404,7.046792382903404,17.871534650944643
10,5,Pamela Anderson,instagram,OPTIMAL,21.0,51000000.0,False,7046805.881503989,0.7046805881503989,70.4680588150399,81.29280108308112
10,5,Nicole Scherzinger,instagram,OPTIMAL,29.0,7400000.0,False,1022476.4333726431,0.10224764333726431,10.224764333726432,25.173217941973853
10,5,Erin Andrews,instagram,OPTIMAL,22.0,2200000.0,False,303978.42857358285,0.030397842857358283,3.0397842857358284,14.37999047130284
10,5,Kate Gosselin,instagram,OPTIMAL,15.0,442000.0,True,61070.84973921176,0.006107084973921176,0.6107084973921176,8.342667260278716
10,5,Jake Pavelka,instagram,OPTIMAL,23.0,8900.0,False,1239.5791278131503,0.00012395791278131503,0.012395791278131504,11.868065894370915
10,6,Niecy Nash,uniform,OPTIMAL,25.9998,3900000.0,False,1250000.1095375016,0.12500001095375016,12.500001095375016,23.37861946674127
10,6,Chad Ochocinco,uniform,OPTIMAL,30.999899999999997,2300000.0,False,1250000.0036980973,0.12500000036980974,12.500000036980975,25.470718336757
10,6,Evan Lysacek,uniform,OPTIMAL,27.0,22300.0,False,1250000.024120503,0.1250000024120503,12.500000241205031,23.79711391234438
10,6,Pamela Anderson,uniform,OPTIMAL,29.9998,5100000.0,False,1250000.0049389338,0.12500000049389337,12.500000049389337,25.05226489055401
10,6,Pamela Anderson,uniform,OPTIMAL,29.9998,51000000.0,False,1250000.0049389338,0.12500000049389337,12.500000049389337,25.05226489055401
10,6,Nicole Scherzinger,uniform,OPTIMAL,35.9999,7400000.0,False,1250000.0014779533,0.12500000014779533,12.500000014779534,27.562776401803585
10,6,Erin Andrews,uniform,OPTIMAL,34.0,2200000.0,False,1250000.0019863078,0.12500000019863078,12.500000019863078,26.72599501314966
10,6,Jake Pavelka,uniform,OPTIMAL,24.999899999999997,8900.0,True,1249999.8493017699,0.12499998493017699,12.4999984930177,22.96024708809609
10,6,Niecy Nash,judge_proportional,OPTIMAL,25.9998,3900000.0,False,1087862.2139069128,0.10878622139069127,10.878622139069128,21.75724051043538
10,6,Chad Ochocinco,judge_proportional,OPTIMAL,30.999899999999997,2300000.0,False,1297071.8431639483,0.12970718431639483,12.970718431639483,25.941436731415507
10,6,Evan Lysacek,judge_proportional,OPTIMAL,27.0,22300.0,False,1129711.4594323528,0.11297114594323529,11.29711459432353,22.594228265462878
10,6,Pamela Anderson,judge_proportional,OPTIMAL,29.9998,5100000.0,False,1255226.5021657194,0.12552265021657194,12.552265021657194,25.104529862821867
10,6,Pamela Anderson,judge_proportional,OPTIMAL,29.9998,51000000.0,False,1255226.5021657194,0.12552265021657194,12.552265021657194,25.104529862821867
10,6,Nicole Scherzinger,judge_proportional,OPTIMAL,35.9999,7400000.0,False,1506277.6435285006,0.15062776435285005,15.062776435285006,30.125552822309054
10,6,Erin Andrews,judge_proportional,OPTIMAL,34.0,2200000.0,False,1422599.5059935034,0.14225995059935034,14.225995059935034,28.45199005322162
10,6,Jake Pavelka,judge_proportional,OPTIMAL,24.999899999999997,8900.0,True,1046024.3296433387,0.10460243296433387,10.460243296433386,20.920491891511777
10,6,Niecy Nash,instagram,OPTIMAL,25.9998,3900000.0,False,542183.1320678545,0.054218313206785454,5.421831320678545,16.3004496920448
10,6,Chad Ochocinco,instagram,OPTIMAL,30.999899999999997,2300000.0,False,319748.3631010732,0.03197483631010732,3.197483631010732,16.168201930786758
10,6,Evan Lysacek,instagram,OPTIMAL,27.0,22300.0,False,3100.771255888033,0.0003100771255888033,0.03100771255888033,11.328121383698228
10,6,Pamela Anderson,instagram,OPTIMAL,29.9998,5100000.0,False,709009.2096358425,0.07090092096358425,7.090092096358425,19.642356937523097
10,6,Pamela Anderson,instagram,OPTIMAL,29.9998,51000000.0,False,7090106.702146175,0.7090106702146175,70.90106702146176,83.45333186262643
10,6,Nicole Scherzinger,instagram,OPTIMAL,35.9999,7400000.0,False,1028759.1921079081,0.10287591921079081,10.28759192107908,25.350368308103132
10,6,Erin Andrews,instagram,OPTIMAL,34.0,2200000.0,False,305846.1897258924,0.030584618972589236,3.0584618972589235,17.28445689054551
10,6,Jake Pavelka,instagram,OPTIMAL,24.999899999999997,8900.0,True,1246.4399587897515,0.00012464399587897514,0.012464399587897515,10.472712994666287
10,7,Niecy Nash,uniform,OPTIMAL,24.5,3900000.0,False,1461194.7109144086,0.14611947109144086,14.611947109144086,28.14785871135403
10,7,Chad Ochocinco,uniform,OPTIMAL,26.0,2300000.0,False,1428571.6762069617,0.14285716762069617,14.285716762069617,28.65035764604752
10,7,Evan Lysacek,uniform,OPTIMAL,27.0,22300.0,False,1428571.5152673568,0.14285715152673567,14.285715152673568,29.202842224496774
10,7,Pamela Anderson,uniform,OPTIMAL,25.5,5100000.0,True,1395945.8785956255,0.13959458785956255,13.959458785956254,28.047856576011505
10,7,Pamela Anderson,uniform,OPTIMAL,25.5,51000000.0,True,1428572.3518741436,0.14285723518741436,14.285723518741436,28.374121308796685
10,7,Nicole Scherzinger,uniform,OPTIMAL,27.0,7400000.0,False,1428571.5152673568,0.14285715152673567,14.285715152673568,29.202842224496774
10,7,Erin Andrews,uniform,OPTIMAL,25.5,2200000.0,False,1428572.3518741436,0.14285723518741436,14.285723518741436,28.374121308796685
10,7,Niecy Nash,judge_proportional,OPTIMAL,24.5,3900000.0,False,1413839.7523072222,0.14138397523072221,14.138397523072221,27.674309125282164
10,7,Chad Ochocinco,judge_proportional,OPTIMAL,26.0,2300000.0,False,1436464.0952734256,0.14364640952734256,14.364640952734256,28.729281836712158
10,7,Evan Lysacek,judge_proportional,OPTIMAL,27.0,22300.0,False,1491712.709556423,0.14917127095564228,14.917127095564227,29.83425416738743
10,7,Pamela Anderson,judge_proportional,OPTIMAL,25.5,5100000.0,True,1348591.1275852402,0.13485911275852402,13.485911275852402,27.574309065907656
10,7,Pamela Anderson,judge_proportional,OPTIMAL,25.5,51000000.0,True,1408839.8028606337,0.14088398028606336,14.088398028606337,28.17679581866158
10,7,Nicole Scherzinger,judge_proportional,OPTIMAL,27.0,7400000.0,False,1491712.709556423,0.14917127095564228,14.917127095564227,29.83425416738743
10,7,Erin Andrews,judge_proportional,OPTIMAL,25.5,2200000.0,False,1408839.8028606337,0.14088398028606336,14.088398028606337,28.17679581866158
10,7,Niecy Nash,instagram,OPTIMAL,24.5,3900000.0,False,542251.8635633265,0.05422518635633266,5.422518635633266,18.95843023784321
10,7,Chad Ochocinco,instagram,OPTIMAL,26.0,2300000.0,False,336968.91389000864,0.033696891389000866,3.3696891389000867,17.734330022877987
10,7,Evan Lysacek,instagram,OPTIMAL,27.0,22300.0,False,281719.84466598625,0.028171984466598625,2.8171984466598623,17.734325518483068
10,7,Pamela Anderson,instagram,OPTIMAL,25.5,5100000.0,True,354592.772589125,0.0354592772589125,3.54592772589125,17.634325515946497
10,7,Pamela Anderson,instagram,OPTIMAL,25.5,51000000.0,True,7090985.687250292,0.7090985687250292,70.90985687250291,84.99825466255817
10,7,Nicole Scherzinger,instagram,OPTIMAL,27.0,7400000.0,False,1028888.1191088699,0.10288881191088699,10.288881191088699,25.206008262911904
10,7,Erin Andrews,instagram,OPTIMAL,25.5,2200000.0,False,364592.7989323886,0.03645927989323886,3.6459279893238863,17.734325779379134
10,8,Niecy Nash,uniform,OPTIMAL,21.5,3900000.0,True,1999999.0465406082,0.1999999046540608,19.999990465406082,36.996037896236125
10,8,Chad Ochocinco,uniform,OPTIMAL,22.5,2300000.0,False,2000000.8377129068,0.20000008377129067,20.000008377129067,37.7865696419512
10,8,Evan Lysacek,uniform,OPTIMAL,26.5,22300.0,False,2000000.0467205779,0.20000000467205778,20.000000467205776,40.948617067996295
10,8,Nicole Scherzinger,uniform,OPTIMAL,29.5,7400000.0,False,2000000.0223053235,0.20000000223053235,20.000000223053235,43.32015832582003
10,8,Erin Andrews,uniform,OPTIMAL,26.5,2200000.0,False,2000000.0467205779,0.20000000467205778,20.000000467205776,40.948617067996295
10,8,Niecy Nash,judge_proportional,OPTIMAL,21.5,3900000.0,True,1699604.7152228507,0.16996047152228508,16.996047152228506,33.992094583058545
10,8,Chad Ochocinco,judge_proportional,OPTIMAL,22.5,2300000.0,False,1778656.1512881424,0.17786561512881424,17.786561512881423,35.57312277770356
10,8,Evan Lysacek,judge_proportional,OPTIMAL,26.5,22300.0,False,2094861.6613512984,0.20948616613512985,20.948616613512986,41.8972332143035
10,8,Nicole Scherzinger,judge_proportional,OPTIMAL,29.5,7400000.0,False,2332015.8107864084,0.23320158107864083,23.320158107864085,46.640316210630886
10,8,Erin Andrews,judge_proportional,OPTIMAL,26.5,2200000.0,False,2094861.6613512984,0.20948616613512985,20.948616613512986,41.8972332143035
10,8,Niecy Nash,instagram,OPTIMAL,21.5,3900000.0,True,1432113.0838722673,0.14321130838722673,14.321130838722674,31.317178269552713
10,8,Chad Ochocinco,instagram,OPTIMAL,22.5,2300000.0,False,1453644.817610325,0.1453644817610325,14.536448176103251,32.32300944092539
10,8,Evan Lysacek,instagram,OPTIMAL,26.5,22300.0,False,1046856.1673476108,0.10468561673476108,10.468561673476108,31.41717827426662
10,8,Nicole Scherzinger,instagram,OPTIMAL,29.5,7400000.0,False,4676943.301432459,0.4676943301432459,46.76943301432459,70.08959111709139
10,8,Erin Andrews,instagram,OPTIMAL,26.5,2200000.0,False,1390442.6297373334,0.13904426297373335,13.904426297373334,34.85304289816385
10,9,Chad Ochocinco,uniform,OPTIMAL,26.0,2300000.0,True,2499999.8440698185,0.24999998440698185,24.999998440698185,48.008847998220304
